image_id,x_1,y_1,width,height
020557.jpg,47,68,83,108
020558.jpg,37,66,85,115
020559.jpg,44,75,77,101
020560.jpg,54,69,76,106
020561.jpg,41,66,86,119
020562.jpg,45,63,90,124
020563.jpg,53,84,77,94
020564.jpg,50,64,82,116
020565.jpg,55,72,81,108
020566.jpg,48,70,83,105
020567.jpg,46,65,91,121
020568.jpg,38,68,94,116
020569.jpg,57,67,79,116
020570.jpg,47,66,86,118
020571.jpg,45,63,87,128
020572.jpg,41,69,75,108
020573.jpg,51,68,91,115
020574.jpg,45,59,86,121
020575.jpg,44,60,88,125
020576.jpg,49,66,81,112
020577.jpg,45,65,85,117
020578.jpg,34,67,79,115
020579.jpg,50,69,78,111
020580.jpg,54,68,72,107
020581.jpg,26,67,91,120
020582.jpg,60,69,79,107
020583.jpg,48,70,86,113
020584.jpg,50,70,86,106
020585.jpg,65,75,77,104
020586.jpg,56,70,81,109
020587.jpg,51,68,81,111
020588.jpg,48,70,79,109
020589.jpg,39,65,87,117
020590.jpg,48,67,81,113
020591.jpg,38,65,82,119
020592.jpg,49,77,78,97
020593.jpg,55,67,79,110
020594.jpg,42,71,85,106
020595.jpg,64,55,91,135
020596.jpg,50,69,83,110
020597.jpg,45,65,85,117
020598.jpg,36,66,79,123
020599.jpg,56,63,94,127
020600.jpg,31,63,90,120
020601.jpg,51,63,85,117
020602.jpg,41,63,88,123
020603.jpg,32,72,82,110
020604.jpg,32,62,96,122
020605.jpg,55,67,81,118
020606.jpg,62,55,101,134
020607.jpg,48,63,80,115
020608.jpg,46,72,80,109
020609.jpg,53,64,82,116
020610.jpg,59,65,91,117
020611.jpg,55,75,80,110
020612.jpg,53,67,83,112
020613.jpg,49,77,77,98
020614.jpg,51,69,77,107
020615.jpg,52,72,75,108
020616.jpg,37,65,81,118
020617.jpg,42,69,80,115
020618.jpg,46,70,80,107
020619.jpg,44,61,87,125
020620.jpg,39,64,86,117
020621.jpg,51,75,81,100
020622.jpg,47,59,93,125
020623.jpg,52,78,81,103
020624.jpg,49,67,78,106
020625.jpg,58,72,76,106
020626.jpg,46,68,78,109
020627.jpg,42,82,83,100
020628.jpg,61,72,82,106
020629.jpg,45,70,83,116
020630.jpg,45,70,79,109
020631.jpg,52,66,82,113
020632.jpg,50,75,74,97
020633.jpg,50,73,77,108
020634.jpg,44,69,79,112
020635.jpg,62,77,80,105
020636.jpg,60,68,78,112
020637.jpg,24,57,84,127
020638.jpg,35,58,95,128
020639.jpg,48,67,82,112
020640.jpg,42,65,88,115
020641.jpg,48,63,84,120
020642.jpg,48,68,87,114
020643.jpg,46,73,81,104
020644.jpg,49,66,78,110
020645.jpg,46,68,78,106
020646.jpg,51,78,81,105
020647.jpg,50,69,76,109
020648.jpg,46,71,81,110
020649.jpg,48,62,86,119
020650.jpg,61,62,83,114
020651.jpg,54,68,77,109
020652.jpg,59,55,93,130
020653.jpg,48,67,81,110
020654.jpg,46,75,91,109
020655.jpg,46,71,86,111
020656.jpg,50,60,88,124
020657.jpg,51,70,75,105
020658.jpg,45,56,96,131
020659.jpg,62,65,88,123
020660.jpg,43,62,90,119
020661.jpg,37,65,88,113
020662.jpg,44,68,83,109
020663.jpg,45,60,90,125
020664.jpg,52,65,75,116
020665.jpg,21,63,90,128
020666.jpg,46,73,78,103
020667.jpg,50,68,90,118
020668.jpg,42,65,80,115
020669.jpg,54,56,93,129
020670.jpg,49,74,76,101
020671.jpg,52,80,72,92
020672.jpg,54,66,79,115
020673.jpg,45,69,79,108
020674.jpg,49,65,79,111
020675.jpg,42,65,85,114
020676.jpg,64,64,80,118
020677.jpg,39,62,83,120
020678.jpg,46,62,87,126
020679.jpg,46,70,86,114
020680.jpg,57,66,91,114
020681.jpg,43,67,76,114
020682.jpg,53,67,79,116
020683.jpg,54,62,82,115
020684.jpg,49,71,80,105
020685.jpg,29,62,86,122
020686.jpg,41,71,75,106
020687.jpg,47,67,75,108
020688.jpg,46,63,89,125
020689.jpg,49,63,85,114
020690.jpg,65,66,80,121
020691.jpg,54,70,84,104
020692.jpg,52,65,88,116
020693.jpg,47,74,84,101
020694.jpg,34,68,87,113
020695.jpg,54,63,88,125
020696.jpg,59,70,80,106
020697.jpg,49,66,80,110
020698.jpg,50,67,84,116
020699.jpg,45,81,82,101
020700.jpg,48,65,79,115
020701.jpg,61,62,93,121
020702.jpg,55,76,83,104
020703.jpg,37,71,90,110
020704.jpg,38,70,84,118
020705.jpg,45,83,84,100
020706.jpg,50,64,82,116
020707.jpg,47,67,80,111
020708.jpg,49,66,87,114
020709.jpg,44,67,82,110
020710.jpg,55,73,86,110
020711.jpg,55,59,80,116
020712.jpg,44,67,81,111
020713.jpg,45,69,80,114
020714.jpg,46,68,77,110
020715.jpg,51,77,83,102
020716.jpg,16,62,94,131
020717.jpg,30,68,80,116
020718.jpg,48,62,75,118
020719.jpg,51,60,91,116
020720.jpg,47,69,79,107
020721.jpg,59,74,76,102
020722.jpg,47,65,83,116
020723.jpg,57,60,98,124
020724.jpg,45,63,80,116
020725.jpg,36,64,92,125
020726.jpg,47,79,86,103
020727.jpg,24,59,96,124
020728.jpg,52,71,77,108
020729.jpg,50,78,81,96
020730.jpg,32,58,83,124
020731.jpg,45,65,81,117
020732.jpg,41,62,82,119
020733.jpg,39,74,84,110
020734.jpg,48,70,85,109
020735.jpg,43,67,84,115
020736.jpg,46,66,80,113
020737.jpg,50,62,81,117
020738.jpg,50,64,90,120
020739.jpg,48,68,88,118
020740.jpg,46,67,83,113
020741.jpg,42,64,86,111
020742.jpg,41,61,86,124
020743.jpg,54,70,85,112
020744.jpg,48,62,89,118
020745.jpg,40,63,87,122
020746.jpg,55,66,77,108
020747.jpg,53,68,76,109
020748.jpg,40,70,91,115
020749.jpg,49,64,82,120
020750.jpg,34,63,93,126
020751.jpg,45,64,83,113
020752.jpg,57,63,82,119
020753.jpg,43,70,79,107
020754.jpg,45,61,91,124
020755.jpg,54,60,88,124
020756.jpg,41,59,86,119
020757.jpg,35,63,86,123
020758.jpg,48,71,74,105
020759.jpg,59,59,91,128
020760.jpg,49,74,83,103
020761.jpg,54,79,84,97
020762.jpg,48,68,85,113
020763.jpg,47,68,81,112
020764.jpg,36,68,86,107
020765.jpg,47,60,94,122
020766.jpg,46,75,84,107
020767.jpg,57,74,80,105
020768.jpg,53,70,77,105
020769.jpg,61,66,88,138
020770.jpg,28,50,83,141
020771.jpg,21,54,96,143
020772.jpg,56,74,79,108
020773.jpg,46,68,88,114
020774.jpg,30,77,82,104
020775.jpg,44,69,89,119
020776.jpg,42,65,89,118
020777.jpg,16,51,95,152
020778.jpg,53,70,86,102
020779.jpg,50,68,82,116
020780.jpg,30,68,84,111
020781.jpg,34,70,89,115
020782.jpg,35,60,81,121
020783.jpg,48,67,80,113
020784.jpg,57,68,77,109
020785.jpg,46,68,84,115
020786.jpg,49,65,89,118
020787.jpg,47,67,87,118
020788.jpg,45,60,84,122
020789.jpg,50,69,77,108
020790.jpg,58,65,87,112
020791.jpg,45,66,88,114
020792.jpg,49,60,90,120
020793.jpg,45,65,87,122
020794.jpg,44,67,76,113
020795.jpg,57,63,85,123
020796.jpg,50,65,82,117
020797.jpg,56,59,78,122
020798.jpg,54,69,74,107
020799.jpg,8,61,116,124
020800.jpg,40,65,84,115
020801.jpg,37,57,93,128
020802.jpg,52,68,79,113
020803.jpg,54,66,81,115
020804.jpg,55,67,78,109
020805.jpg,46,78,83,100
020806.jpg,56,65,84,107
020807.jpg,46,76,79,100
020808.jpg,42,60,87,120
020809.jpg,51,70,82,107
020810.jpg,57,70,75,105
020811.jpg,44,72,82,114
020812.jpg,43,63,90,123
020813.jpg,49,75,75,101
020814.jpg,32,58,86,123
020815.jpg,59,60,85,126
020816.jpg,52,61,84,121
020817.jpg,50,64,87,115
020818.jpg,52,69,81,109
020819.jpg,46,64,87,124
020820.jpg,47,75,85,110
020821.jpg,44,72,76,109
020822.jpg,38,65,81,114
020823.jpg,46,76,74,100
020824.jpg,46,66,88,113
020825.jpg,47,59,86,121
020826.jpg,47,66,84,114
020827.jpg,47,69,76,106
020828.jpg,41,63,81,125
020829.jpg,34,63,81,118
020830.jpg,54,56,95,133
020831.jpg,44,70,88,115
020832.jpg,49,72,80,102
020833.jpg,38,65,83,114
020834.jpg,37,59,90,125
020835.jpg,52,72,76,103
020836.jpg,47,71,81,108
020837.jpg,48,68,78,112
020838.jpg,53,82,85,104
020839.jpg,48,70,81,108
020840.jpg,48,63,86,119
020841.jpg,40,71,79,111
020842.jpg,41,72,84,106
020843.jpg,45,65,78,114
020844.jpg,62,87,79,99
020845.jpg,45,67,85,115
020846.jpg,47,69,86,116
020847.jpg,57,64,85,113
020848.jpg,45,71,87,107
020849.jpg,51,71,80,107
020850.jpg,50,68,87,115
020851.jpg,55,66,80,112
020852.jpg,32,67,79,118
020853.jpg,47,64,87,118
020854.jpg,63,65,81,113
020855.jpg,43,68,84,111
020856.jpg,52,65,78,117
020857.jpg,51,68,75,107
020858.jpg,48,66,83,112
020859.jpg,47,62,95,122
020860.jpg,50,68,79,108
020861.jpg,47,70,82,110
020862.jpg,39,63,87,118
020863.jpg,53,66,77,109
020864.jpg,32,71,88,107
020865.jpg,51,77,86,101
020866.jpg,48,72,82,104
020867.jpg,36,66,91,117
020868.jpg,54,69,80,109
020869.jpg,45,66,83,115
020870.jpg,45,75,84,108
020871.jpg,44,66,86,119
020872.jpg,47,64,83,111
020873.jpg,52,70,75,102
020874.jpg,33,72,80,105
020875.jpg,44,64,90,119
020876.jpg,52,70,81,108
020877.jpg,55,60,95,134
020878.jpg,42,63,73,115
020879.jpg,36,77,85,104
020880.jpg,42,64,83,116
020881.jpg,39,64,90,120
020882.jpg,49,68,83,109
020883.jpg,46,59,96,130
020884.jpg,46,62,88,124
020885.jpg,40,68,86,115
020886.jpg,41,75,79,101
020887.jpg,45,64,86,119
020888.jpg,62,69,81,112
020889.jpg,51,63,81,115
020890.jpg,55,68,78,108
020891.jpg,39,64,90,116
020892.jpg,47,68,88,114
020893.jpg,44,74,88,108
020894.jpg,56,69,80,108
020895.jpg,53,69,75,109
020896.jpg,48,79,76,97
020897.jpg,46,61,90,123
020898.jpg,54,67,84,117
020899.jpg,58,66,78,113
020900.jpg,50,70,79,107
020901.jpg,56,68,79,112
020902.jpg,51,64,81,115
020903.jpg,64,68,80,115
020904.jpg,58,67,81,110
020905.jpg,46,63,74,117
020906.jpg,53,69,81,112
020907.jpg,37,63,89,125
020908.jpg,55,75,82,102
020909.jpg,40,69,86,112
020910.jpg,30,58,95,135
020911.jpg,52,67,85,113
020912.jpg,52,69,83,111
020913.jpg,55,70,85,110
020914.jpg,51,64,78,114
020915.jpg,42,67,82,119
020916.jpg,47,73,79,103
020917.jpg,50,62,88,119
020918.jpg,59,72,85,109
020919.jpg,56,55,99,137
020920.jpg,45,67,80,111
020921.jpg,61,68,78,120
020922.jpg,53,58,93,130
020923.jpg,45,62,93,120
020924.jpg,60,67,85,115
020925.jpg,49,62,87,118
020926.jpg,53,70,78,110
020927.jpg,51,72,82,110
020928.jpg,36,61,83,121
020929.jpg,54,64,83,120
020930.jpg,41,64,86,118
020931.jpg,46,60,91,126
020932.jpg,42,66,78,113
020933.jpg,51,64,90,119
020934.jpg,39,67,84,110
020935.jpg,40,67,91,117
020936.jpg,40,66,80,115
020937.jpg,46,67,86,115
020938.jpg,52,66,84,118
020939.jpg,50,62,88,123
020940.jpg,48,74,87,107
020941.jpg,45,72,81,105
020942.jpg,40,71,81,108
020943.jpg,47,67,79,108
020944.jpg,50,77,73,101
020945.jpg,38,67,79,106
020946.jpg,35,67,78,114
020947.jpg,50,66,84,119
020948.jpg,49,70,79,108
020949.jpg,53,75,76,100
020950.jpg,50,66,86,120
020951.jpg,63,78,75,106
020952.jpg,44,68,83,111
020953.jpg,53,68,85,116
020954.jpg,50,67,88,119
020955.jpg,49,69,89,106
020956.jpg,47,76,84,105
020957.jpg,44,64,86,116
020958.jpg,39,74,86,110
020959.jpg,45,66,84,117
020960.jpg,50,69,79,111
020961.jpg,51,68,83,107
020962.jpg,44,76,71,102
020963.jpg,53,63,85,117
020964.jpg,59,59,92,125
020965.jpg,47,69,81,111
020966.jpg,44,61,91,127
020967.jpg,51,61,87,126
020968.jpg,35,73,88,109
020969.jpg,43,63,91,121
020970.jpg,42,61,88,123
020971.jpg,44,65,87,118
020972.jpg,31,59,87,122
020973.jpg,33,57,90,122
020974.jpg,46,61,86,119
020975.jpg,62,66,87,118
020976.jpg,45,59,87,126
020977.jpg,43,63,81,122
020978.jpg,45,67,86,113
020979.jpg,41,69,81,116
020980.jpg,48,65,82,110
020981.jpg,54,72,86,111
020982.jpg,48,64,91,118
020983.jpg,55,69,87,112
020984.jpg,45,67,88,118
020985.jpg,48,63,92,119
020986.jpg,49,80,78,101
020987.jpg,39,61,89,126
020988.jpg,28,67,87,111
020989.jpg,47,64,93,122
020990.jpg,49,67,80,113
020991.jpg,57,61,86,127
020992.jpg,45,67,87,110
020993.jpg,48,64,79,112
020994.jpg,43,67,83,120
020995.jpg,55,67,75,99
020996.jpg,46,63,91,120
020997.jpg,42,77,82,98
020998.jpg,53,59,90,118
020999.jpg,34,65,87,119
021000.jpg,44,66,83,109
021001.jpg,44,69,83,115
021002.jpg,43,75,82,100
021003.jpg,37,66,79,119
021004.jpg,34,70,82,118
021005.jpg,46,67,84,114
021006.jpg,49,72,76,106
021007.jpg,36,79,81,98
021008.jpg,49,64,79,116
021009.jpg,14,58,101,143
021010.jpg,52,72,80,118
021011.jpg,44,67,83,118
021012.jpg,57,73,73,101
021013.jpg,53,72,74,104
021014.jpg,46,68,88,117
021015.jpg,49,76,83,108
021016.jpg,44,69,84,107
021017.jpg,51,62,86,126
021018.jpg,50,69,77,109
021019.jpg,48,64,87,116
021020.jpg,43,67,90,114
021021.jpg,24,73,85,110
021022.jpg,43,73,81,105
021023.jpg,37,63,83,119
021024.jpg,47,70,83,111
021025.jpg,38,71,78,103
021026.jpg,51,64,86,121
021027.jpg,43,68,82,114
021028.jpg,50,73,82,106
021029.jpg,47,68,82,108
021030.jpg,48,68,80,110
021031.jpg,65,60,92,126
021032.jpg,44,65,80,113
021033.jpg,46,66,90,118
021034.jpg,55,74,80,105
021035.jpg,53,64,87,119
021036.jpg,49,61,87,123
021037.jpg,33,58,79,127
021038.jpg,48,67,89,117
021039.jpg,45,71,76,106
021040.jpg,49,66,81,108
021041.jpg,45,68,79,112
021042.jpg,63,72,81,106
021043.jpg,40,78,82,110
021044.jpg,50,74,85,108
021045.jpg,45,67,82,113
021046.jpg,61,79,75,95
021047.jpg,42,62,79,119
021048.jpg,51,66,83,118
021049.jpg,44,69,77,111
021050.jpg,43,72,84,108
021051.jpg,48,72,76,99
021052.jpg,51,64,84,110
021053.jpg,33,62,88,121
021054.jpg,56,70,83,110
021055.jpg,44,65,86,119
021056.jpg,56,66,80,119
021057.jpg,47,66,89,115
021058.jpg,58,70,87,115
021059.jpg,55,76,83,101
021060.jpg,50,59,97,132
021061.jpg,50,67,85,118
021062.jpg,33,64,81,117
021063.jpg,46,68,79,118
021064.jpg,53,64,81,117
021065.jpg,54,72,92,115
021066.jpg,58,63,79,114
021067.jpg,64,72,94,114
021068.jpg,52,64,84,118
021069.jpg,54,62,79,110
021070.jpg,47,69,79,110
021071.jpg,29,82,82,98
021072.jpg,45,65,86,113
021073.jpg,50,68,86,110
021074.jpg,48,87,76,92
021075.jpg,45,74,77,102
021076.jpg,44,62,86,121
021077.jpg,49,66,85,113
021078.jpg,40,71,80,105
021079.jpg,48,62,92,124
021080.jpg,42,77,86,106
021081.jpg,54,71,75,107
021082.jpg,48,72,83,108
021083.jpg,40,67,85,113
021084.jpg,47,65,80,115
021085.jpg,43,65,88,117
021086.jpg,45,63,87,124
021087.jpg,47,65,80,117
021088.jpg,46,67,80,112
021089.jpg,48,66,81,108
021090.jpg,42,65,77,114
021091.jpg,44,66,87,117
021092.jpg,54,65,89,113
021093.jpg,40,70,82,112
021094.jpg,50,75,77,106
021095.jpg,38,67,79,113
021096.jpg,43,67,88,117
021097.jpg,53,67,84,116
021098.jpg,60,65,84,118
021099.jpg,51,62,83,114
021100.jpg,47,67,83,113
021101.jpg,35,67,87,116
021102.jpg,58,71,80,119
021103.jpg,48,63,89,117
021104.jpg,49,73,78,105
021105.jpg,45,62,87,120
021106.jpg,60,69,77,110
021107.jpg,51,66,84,115
021108.jpg,45,57,101,133
021109.jpg,56,69,86,121
021110.jpg,29,62,86,122
021111.jpg,46,76,80,106
021112.jpg,24,58,90,134
021113.jpg,69,86,67,97
021114.jpg,64,72,81,115
021115.jpg,47,53,90,123
021116.jpg,54,65,85,113
021117.jpg,35,54,83,126
021118.jpg,43,63,95,123
021119.jpg,48,68,84,114
021120.jpg,16,60,97,125
021121.jpg,51,66,78,108
021122.jpg,48,66,82,112
021123.jpg,37,63,86,118
021124.jpg,58,69,85,111
021125.jpg,49,61,80,118
021126.jpg,43,69,72,101
021127.jpg,44,68,77,102
021128.jpg,62,70,74,106
021129.jpg,52,71,80,107
021130.jpg,52,67,83,117
021131.jpg,37,67,80,122
021132.jpg,42,66,78,115
021133.jpg,46,63,73,115
021134.jpg,39,66,79,114
021135.jpg,50,66,84,117
021136.jpg,50,70,86,108
021137.jpg,49,61,96,125
021138.jpg,49,65,84,119
021139.jpg,46,67,80,111
021140.jpg,50,66,88,121
021141.jpg,47,69,85,112
021142.jpg,41,63,93,127
021143.jpg,37,70,82,103
021144.jpg,52,62,96,127
021145.jpg,39,68,82,119
021146.jpg,52,62,89,120
021147.jpg,33,61,76,121
021148.jpg,50,66,78,111
021149.jpg,52,70,81,113
021150.jpg,36,71,85,110
021151.jpg,42,72,91,114
021152.jpg,48,73,84,105
021153.jpg,53,68,81,110
021154.jpg,38,69,88,118
021155.jpg,47,61,86,121
021156.jpg,48,64,82,112
021157.jpg,50,70,84,106
021158.jpg,43,63,87,123
021159.jpg,49,71,81,111
021160.jpg,52,61,84,113
021161.jpg,47,68,83,115
021162.jpg,44,63,85,120
021163.jpg,31,61,88,124
021164.jpg,48,61,82,120
021165.jpg,63,67,78,115
021166.jpg,58,65,78,112
021167.jpg,51,67,92,117
021168.jpg,44,71,88,110
021169.jpg,50,65,85,110
021170.jpg,43,60,92,122
021171.jpg,48,62,84,121
021172.jpg,52,63,79,113
021173.jpg,40,69,91,112
021174.jpg,57,69,74,110
021175.jpg,53,65,84,114
021176.jpg,44,66,78,108
021177.jpg,48,67,80,118
021178.jpg,37,65,81,110
021179.jpg,63,70,77,105
021180.jpg,41,77,83,109
021181.jpg,48,78,83,104
021182.jpg,51,65,81,115
021183.jpg,53,71,83,110
021184.jpg,48,80,77,94
021185.jpg,39,68,82,110
021186.jpg,52,74,82,104
021187.jpg,35,79,87,119
021188.jpg,50,65,82,119
021189.jpg,55,71,79,114
021190.jpg,46,66,79,112
021191.jpg,46,67,82,112
021192.jpg,48,71,80,102
021193.jpg,54,72,82,110
021194.jpg,48,64,85,116
021195.jpg,31,74,99,111
021196.jpg,40,62,83,117
021197.jpg,54,69,81,107
021198.jpg,51,76,80,98
021199.jpg,51,67,83,109
021200.jpg,47,78,77,96
021201.jpg,46,66,86,122
021202.jpg,37,64,78,115
021203.jpg,39,79,78,103
021204.jpg,48,61,83,124
021205.jpg,36,60,78,121
021206.jpg,50,72,78,103
021207.jpg,50,63,78,112
021208.jpg,43,70,84,108
021209.jpg,56,66,84,114
021210.jpg,50,63,86,116
021211.jpg,48,64,87,116
021212.jpg,55,67,80,108
021213.jpg,46,67,84,115
021214.jpg,45,60,87,122
021215.jpg,48,78,79,99
021216.jpg,28,63,85,120
021217.jpg,50,55,88,130
021218.jpg,46,82,79,96
021219.jpg,49,74,86,106
021220.jpg,61,58,89,132
021221.jpg,38,63,85,118
021222.jpg,48,76,83,100
021223.jpg,65,52,101,144
021224.jpg,51,73,82,106
021225.jpg,49,69,85,106
021226.jpg,49,66,79,112
021227.jpg,47,67,85,116
021228.jpg,53,64,81,117
021229.jpg,38,74,81,104
021230.jpg,37,61,77,120
021231.jpg,49,64,84,118
021232.jpg,45,66,86,119
021233.jpg,50,84,75,95
021234.jpg,34,61,83,124
021235.jpg,69,63,86,126
021236.jpg,55,69,82,112
021237.jpg,46,72,84,106
021238.jpg,48,78,85,106
021239.jpg,53,79,82,104
021240.jpg,52,72,80,109
021241.jpg,50,73,73,103
021242.jpg,50,74,75,100
021243.jpg,50,71,77,105
021244.jpg,50,62,78,111
021245.jpg,65,71,78,108
021246.jpg,54,77,82,98
021247.jpg,46,69,83,109
021248.jpg,54,65,88,117
021249.jpg,38,0,27,29
021250.jpg,58,65,96,123
021251.jpg,69,62,92,136
021252.jpg,33,64,92,126
021253.jpg,45,72,84,106
021254.jpg,54,70,76,102
021255.jpg,47,77,82,98
021256.jpg,45,67,83,115
021257.jpg,53,67,77,112
021258.jpg,46,61,86,122
021259.jpg,58,75,79,101
021260.jpg,48,63,90,124
021261.jpg,46,66,89,115
021262.jpg,48,70,76,112
021263.jpg,49,70,73,105
021264.jpg,51,74,76,106
021265.jpg,53,65,83,115
021266.jpg,46,74,83,104
021267.jpg,48,62,88,124
021268.jpg,49,70,78,104
021269.jpg,52,63,88,116
021270.jpg,50,69,79,103
021271.jpg,46,62,85,124
021272.jpg,49,67,79,109
021273.jpg,48,75,79,105
021274.jpg,36,76,74,104
021275.jpg,56,73,78,106
021276.jpg,43,65,85,116
021277.jpg,46,70,85,113
021278.jpg,52,74,76,101
021279.jpg,48,69,83,114
021280.jpg,51,65,85,121
021281.jpg,47,61,85,121
021282.jpg,55,73,75,101
021283.jpg,44,69,79,115
021284.jpg,47,68,79,113
021285.jpg,33,72,88,111
021286.jpg,50,74,92,102
021288.jpg,48,64,81,118
021289.jpg,59,65,93,121
021290.jpg,53,71,82,111
021291.jpg,43,64,90,117
021292.jpg,43,73,76,109
021293.jpg,47,72,86,109
021294.jpg,62,71,73,107
021295.jpg,47,67,81,110
021296.jpg,42,69,81,108
021297.jpg,48,66,84,116
021298.jpg,46,64,83,114
021299.jpg,41,58,74,125
021300.jpg,51,72,76,107
021301.jpg,48,65,83,116
021302.jpg,51,68,79,110
021303.jpg,54,68,80,110
021304.jpg,40,74,87,107
021305.jpg,49,67,74,109
021306.jpg,53,59,93,125
021307.jpg,51,66,79,112
021308.jpg,63,65,77,114
021309.jpg,30,71,81,113
021310.jpg,39,67,90,112
021311.jpg,50,70,82,111
021312.jpg,49,67,83,116
021313.jpg,45,70,78,111
021314.jpg,51,61,89,124
021315.jpg,49,64,91,119
021316.jpg,48,70,80,105
021317.jpg,30,65,85,128
021318.jpg,44,71,77,110
021319.jpg,52,67,87,114
021320.jpg,54,72,75,107
021321.jpg,40,69,83,110
021323.jpg,48,65,84,112
021324.jpg,48,64,82,114
021325.jpg,44,69,85,112
021326.jpg,49,71,81,103
021327.jpg,38,58,98,129
021328.jpg,49,70,76,105
021329.jpg,48,74,86,111
021330.jpg,51,67,87,116
021331.jpg,50,63,82,118
021332.jpg,44,69,88,117
021333.jpg,50,76,81,103
021334.jpg,55,64,82,114
021335.jpg,48,70,79,105
021336.jpg,41,64,82,114
021337.jpg,60,74,77,102
021338.jpg,39,73,89,112
021339.jpg,30,64,89,116
021340.jpg,50,66,83,115
021341.jpg,45,71,82,109
021342.jpg,32,63,89,124
021343.jpg,48,63,77,114
021344.jpg,56,59,87,125
021345.jpg,44,62,86,116
021346.jpg,47,69,83,107
021347.jpg,58,64,88,115
021348.jpg,46,64,87,118
021349.jpg,46,64,80,118
021350.jpg,48,73,83,102
021351.jpg,30,64,83,111
021352.jpg,53,73,74,104
021353.jpg,48,64,83,117
021354.jpg,48,72,85,107
021355.jpg,48,66,86,114
021356.jpg,67,71,88,119
021357.jpg,46,66,82,116
021358.jpg,36,70,78,111
021359.jpg,23,67,94,124
021360.jpg,44,67,77,110
021361.jpg,52,69,76,109
021362.jpg,19,56,99,134
021363.jpg,41,63,84,118
021364.jpg,48,77,83,104
021365.jpg,53,56,99,133
021366.jpg,36,63,84,116
021367.jpg,43,68,84,111
021368.jpg,50,64,82,115
021369.jpg,30,63,84,122
021370.jpg,47,67,79,108
021371.jpg,45,65,93,121
021372.jpg,54,70,80,106
021373.jpg,52,69,82,113
021374.jpg,39,72,87,108
021375.jpg,47,63,82,117
021376.jpg,48,72,78,105
021377.jpg,51,66,81,116
021378.jpg,47,81,78,93
021379.jpg,38,63,93,125
021380.jpg,55,55,96,134
021381.jpg,51,69,81,107
021382.jpg,53,69,82,116
021383.jpg,48,68,79,111
021384.jpg,49,67,95,123
021385.jpg,14,62,88,137
021386.jpg,53,74,80,104
021387.jpg,52,62,81,118
021388.jpg,52,69,68,110
021389.jpg,44,65,88,120
021390.jpg,52,69,80,110
021391.jpg,52,61,89,120
021392.jpg,46,74,82,104
021393.jpg,49,70,87,115
021394.jpg,45,63,91,123
021395.jpg,39,59,94,126
021396.jpg,47,60,86,124
021397.jpg,48,68,80,113
021398.jpg,58,63,72,115
021399.jpg,52,74,85,102
021400.jpg,39,65,79,110
021401.jpg,25,62,88,123
021402.jpg,50,74,80,102
021403.jpg,29,54,97,140
021404.jpg,53,71,76,104
021405.jpg,53,62,90,120
021406.jpg,41,66,73,113
021407.jpg,43,68,87,118
021408.jpg,50,75,83,102
021409.jpg,50,70,79,107
021410.jpg,45,64,86,120
021411.jpg,46,76,79,100
021412.jpg,51,69,79,111
021413.jpg,62,59,91,120
021414.jpg,57,66,81,108
021415.jpg,56,73,79,107
021416.jpg,48,63,87,118
021417.jpg,55,65,84,121
021418.jpg,54,67,80,110
021419.jpg,53,66,78,117
021420.jpg,54,69,77,108
021421.jpg,52,66,78,115
021422.jpg,43,63,81,118
021423.jpg,46,64,79,115
021424.jpg,60,70,75,103
021425.jpg,36,66,80,122
021426.jpg,54,64,80,119
021427.jpg,51,63,79,116
021428.jpg,53,65,85,115
021429.jpg,51,74,76,102
021430.jpg,44,57,92,127
021431.jpg,46,68,85,117
021432.jpg,43,64,88,117
021433.jpg,43,66,83,113
021434.jpg,59,62,84,119
021435.jpg,52,77,91,108
021436.jpg,50,67,75,112
021437.jpg,42,70,78,110
021438.jpg,50,68,86,116
021439.jpg,52,78,82,98
021440.jpg,46,70,84,111
021441.jpg,50,75,75,102
021442.jpg,52,66,83,114
021443.jpg,45,73,82,110
021444.jpg,38,70,88,105
021445.jpg,43,64,89,119
021446.jpg,45,64,79,115
021447.jpg,46,78,81,98
021448.jpg,44,75,81,99
021449.jpg,43,64,89,124
021450.jpg,43,66,84,112
021451.jpg,44,63,85,125
021452.jpg,62,64,85,125
021453.jpg,42,63,76,116
021454.jpg,43,67,79,110
021455.jpg,47,69,79,108
021456.jpg,41,68,78,111
021457.jpg,43,67,84,117
021458.jpg,33,67,82,110
021459.jpg,44,65,88,114
021460.jpg,38,65,88,118
021461.jpg,45,71,83,110
021462.jpg,65,55,96,134
021463.jpg,60,63,97,124
021464.jpg,41,70,86,115
021465.jpg,55,61,86,129
021466.jpg,46,64,83,119
021467.jpg,44,61,80,121
021468.jpg,50,72,93,113
021469.jpg,41,66,82,113
021471.jpg,43,62,92,120
021472.jpg,25,62,90,124
021473.jpg,39,61,88,121
021474.jpg,51,68,87,117
021475.jpg,47,65,76,114
021476.jpg,47,67,84,113
021477.jpg,44,68,73,111
021478.jpg,46,62,74,118
021479.jpg,50,69,74,109
021480.jpg,48,68,80,111
021481.jpg,42,62,80,120
021482.jpg,44,74,84,105
021483.jpg,38,62,80,115
021484.jpg,67,68,84,110
021485.jpg,54,68,81,109
021486.jpg,46,66,83,113
021487.jpg,56,66,88,116
021488.jpg,48,62,92,125
021489.jpg,41,65,86,114
021490.jpg,45,60,84,119
021491.jpg,42,65,84,119
